Entry,EC number,sequence_sha256
P38913,2.7.7.2,2932e6b734cd2bcaf9ce4f02dac1a5f722e134e5b8920655d5a62cd5b8f457a1
P75587,2.7.7.2,5502f63d568d5e120b58eaebf2157bec3362db2ac59ae0e3ffb8b5691610fa24
Q10BX9,2.7.7.2,d5402cfb9847f6e1d97010fded9ff9471a38de307f2f8e817001475abbac6bc5
Q22017,2.7.7.2,cc5efe7220b5a72af12e07c99cf4e336a722bb9c0f1cafc4420c9c7eb4773363
Q59263,2.7.7.2,c6d35ace01f1bc6bcb793b2274c19669919e740b0fed43380a2d3834c3ca737b
Q68EH8,2.7.7.2,ce61f0f84bf278b67123c754dd996bb6f4726c1a9aabed7ceacaf6ca9774c50b
P57250,2.7.7.2,911dc2f5fff51b39a89b11ee3a84117aa9163415f4808cf9fd4e8d3a5e91f2b2
P54575,2.7.7.2,2fe738b3cd4a249a823625a2cd54ed5dd3b2ffb2b228f845baec228e5a7f2787
Q8Y914,2.7.7.2,67bce32e1070bebb5a667e84340db8d1aaa758d99ed70ea78d049b78366fef5e
Q9FMW8,2.7.7.2,d7ab1b3dc3cca564d4b6e60ff2d4618ebcb6fc6e3b16f016cda40811f5af0467
C0SPC0,1.14.14.9,0d995861e44ded4b2b292ee061e4557eebdcad98f6bf33ff426b38c556eefe30
Q48440,1.14.14.9,59b31d27ae9f0381fe5b7498172b6e288d00e6b6c6b9d2e5c3b055a59cd0676c
A4IU28,1.14.14.28,2c7b555722f5ae7d5675620d91f62a5467314d60b1122b0d831cc2297d501b16
Q5ZVL0,2.5.1.39,5cb31cfebe6b57e600019e3729077e40498d3904aa0b93cb17ee8e945da53e6d
P32378,2.5.1.39,94522024925c8bcf8c561bb226afabf01f207f45d43d3e571393897c77309799
Q10252,2.5.1.39,64296edb681de62398cfb68063f328869f363028d6a9c22fdc8c26eb2c70081d
E7FB98,2.5.1.39,d29e2c3431c14ea057c61e0087ff227ef8a80193cd1f5bf770e9ca7674a66992
Q54U71,2.5.1.39,72441cfc7ac408710e13c135287e99dc5bfd05787aa36d62be715b57e17e93a8
Q55500,2.5.1.39,44d76624a3ceee9100ff02ba50eb653e4313e767ed29c008ab1d5248590c20f1
Q7VQU0,2.5.1.39,b2b13ab5f6321c24f203a6fc4693a1af775dfb0cf316c1b642ee1cf90a5d45d5
A4J049,3.5.1.108,d8749ebbc26deaf3f5d33d401a8e6e9aebdd2293b36e31ad24b8fc53d9ccfc58
Q252U8,3.5.1.108,d62dc1de5e54052f16029402547cb90fcdf31e13a81b6a94f62a3ffce41adbed
B4RFF2,3.5.1.108,43e566b4c8474dfae3638a9a77b3b343275015446207616f8f13d093d4657cf3
B5YKK1,3.5.1.108,c32ab634b0833c538a2e8982e72526f4ce959fb1d836dadd53db67628a9ae5fe
B9L6E8,3.5.1.108,f3e67654848da4866cfc12d6b5fc7072b7d61593b050a85de7a40a915e39a5f0
A5GA17,3.5.1.108,12c39d9a12fc0110858d8913a6193e520dbac92a63281f0ec8ceed520de197ca
F4IAT8,3.5.1.108,cc225ec698272cd5a524dab6b795944d5f8c79a826ae862f60a1c36473a350af
O67648,3.5.1.108,2516fd48f0114c564bfb6b0c53f33826f7beac8fd62edb1b6be9c63dcf66b1d0
Q3MH15,3.5.1.108,ec40e3b719b638f089c9b80031686880abd94ad20e37a53ae7e191bf73182faa
Q029X9,3.5.1.108,d76a45c8bc55dbd7d0560630177981c0a3bfba0e0163457ffc3b8ddfb73b66e6
Q30X16,3.5.1.108,3c667f4cad7080b023eee21fb77a5b048539be2bde774d67fc8fb211c30f959f
Q2W0G6,3.5.1.108,7c4c7e74ca43e7db4d6ccbfa3f5699e97199640ad782048253d647dbaf19f931
Q07WJ0,3.5.1.108,8eddc2092db82df9821c8aca398c97ecd3e8c5f1f8fed5e753fb11f5e0f4ce7b
A8GWA4,3.5.1.108,94c98314b9e293c879b6b9679fca06d5f59973cd61e9def53049bb59346b75c1
Q6MKC0,3.5.1.108,066bb5008c8bc870d2887361281de29e4bda20d406f926531aa23c878a351a1b
Q7MXT8,3.5.1.108,c138cf827bf76fb5c21edce87e222c9954cb4e3dc90320d64f91e97fa428aa26
A9MQB6,3.5.1.108,d02f2ab1ca4807e9d979315446986218072cadbd9c2390c2bf9695865403254f
Q9TLX3,3.5.1.108,d88c42e17aa491e7f35a7ea7e1f1a030a5217df31cefb829d6c22f703a74162e
Q8R6A7,5.4.2.10,92160f6f83a69c1db22c3ac05dfa5185c18236f9351342212ba8b1855a57388c
Q89AF3,5.4.2.10,df46b7326697c83b9394c5defca4ea3645c9df2a9aac14c957f8d9a25f2a5176
B9KJ94,5.4.2.10,e0164cf4b6f9f250cdcc1fd29fafcf0d66ba7c2193493b865764370f71ab6964
Q0C5U1,5.4.2.10,ed350e1b3d5de74cb4ad8c6d1262acab2fca5fd446932ed4e39ea837afda3123
C4Z1Z8,5.4.2.10,6ddbb99d495802b6c093cd61469151ec9bc7a2e9b0f0a36ac5c96b6afdcd499c
Q8TWY8,5.4.2.10,11757ec137f8cd55a050116a98d8ff19988c162f7f947802c0b489b66e244060
Q6MBL8,5.4.2.10,6c269f3265ace42f519d5c6097a44d20f040cd730ed42dc16f14ad6bbdbaddcd
B8E222,5.4.2.10,a90b71483ada4a811cca74554a8cd1833a142f5e34641c180c51e2b403d0d1ae
A4XH45,5.4.2.10,ba48ae3d41b8a3500bd3bf0b1a388925eba5a5b9c1e186151cdbf11fd663db8a
A6UP86,5.4.2.10,cfa2aa01d9dca00643c1df10ef4fa1f45f14166fad2158015de70f7d54104d25
Q1IV19,5.4.2.10,24e2bd2806f4097a4a65df37da1f98ee254abc8d07afbc7755cc2135bc58905b
Q9RSQ3,5.4.2.10,c50c2f9b36df356596e43ff8750ba2b7b84eea699f370470570387a159822ed6
B5YGX0,5.4.2.10,d388f5e5d8b5fd4af6dd534ebdec724409f325075e0f24eb3102b06147e83d19
Q7V4W4,5.4.2.10,b111b78950f6e81c209a402a95ec6563a933f9eda5989f53d050e4534e3f3078
Q8D2X3,5.4.2.10,67303ac53dad80a58cc0bce9bb069a7f217b97ab9b75ad3b820e2200db0ac3af
B7IDU4,5.4.2.10,648fd362e6d97868ae90e3a6e6b9099ef83e300853f7ba73583fb75e2d8b3792
A1A2Z2,5.4.2.10,5797612df71d12057f849edae8ee0382d6a7ed8a96b7b6b1a04d12d2f5dcdf48
B7N0V9,5.4.2.10,e3544a2f2c770d344eab296e312a092be568f71357f1a727d3e121259857425d
B8J1K3,5.4.2.10,100a7d6951ec0104443737ebc9c93432eeff1ec8b8b86abe30c423bc019e7a01
A4KDP0,1.14.19.30,855aa4ce647a5ad9989e59028dbdece26c0129b90d6406ff7d18ad233b4f9450
A9SIZ6,1.14.19.30,470d2cb6c45c5cc828063e409053a71a6e9f72be00d737c332dace7fc966a52c
O74212,1.14.19.30,72111705bf8a59854c8eb32ef78237ed0d12ef93edfc6fc81f4603e50e971d8b
O96099,1.14.19.30,42fa4031628802f24fe2d1e51f451ed42acfef9a164bb48d9fc02eb67104397a
Q8S3C1,1.14.19.30,e2593e548c2139bb5c215bbd31c11edcc54f1eda04126b30a1628f05d6aef1b9
A4Q8F7,3.2.1.49,9c98a05e4f08eaa7d46a286854cbb88c6a2406f67b69a79d5e998ee79e7a2c34
A4Q8G1,3.2.1.49,899dba7d32ada5e347ad94ca3187a65763afe9361624da4ca2283df0ecf595cd
Q90744,3.2.1.49,23e8076abb5184effede7bb38060245729c5c82e74593ca3c90ed620ede7ff66
Q8ECL7,3.2.1.49,58e3a364b70c8bd078ac1a3875430cc07a12fe2e4fd4bfab32e36e7d8fba5f86
C1AXZ2,3.5.1.5,3bcd9beb1c139ee05bc8c1306bb48b2db2f5991e518eb8ebaffa37e071fe6ce2
P42822,3.5.1.5,e3ac31239962e12170227d959fa2094dd12119c2b70b802e67f6ae729f18f990
P69990,3.5.1.5,b403fba3c931813d89eca8413ba9a7334ec9f8bffbb350616368efda1d1462ca
A1B1C2,3.5.1.5,f468bf4675266e0c402c0ea6c986b62ab8dc56c7455d301ef8f044b9e9b59e1e
Q0RQR9,3.5.1.5,f19cd4e78ccc17e4c8b22a2f54b1517f80e65d83949c2428881ff32d856931bd
A1SYY0,3.5.1.5,76276f205ba8e0cc58bf28eb89d960b9f02e0f3b8de5ed3e54635fab6dafca91
Q3IRZ6,3.5.1.5,4e817f06dd34a4800294dc1e4a668ff9333e0258731654a80a5971b2c629079e
Q82JN8,3.5.1.5,8588564046bc98387128769e26f4de79b2222f41191dabc068c3fb19ccbf40c4
Q82JN9,3.5.1.5,d3894b40b09f3d0498b727276c900b14718991d1312c916419c820bde752dff7
Q972V9,3.5.1.5,fcf27095e3f411b57b33a353b00c6af2f4c5d322f5492cfb532773aa71057101
Q5RFM7,2.1.1.35,47d0d59d98a8269705b48c8cd0c7b701dc6d9f4e7b0cbdf470f04d8206b61f3e
A1KV88,2.1.1.35,3997d6cd71b156269b8b76ac53411d53dfcdfb8d9ef1700c7b0a4f89091c3290
A7ZDV3,2.1.1.35,b7561666848cc7442cea36ac6117d1957701afda788e882faea22d01dfeaf412
B9LA97,2.1.1.35,7951757d8c5943618bf67e5c4cbe49b257ec0f12880372a13e1a0436dcb81c98
Q09833,2.1.1.35,0ad5cfe4c762fed8262730f76247e361c19e295aacf40d1397f07d52edf56627
A4TRG1,2.1.1.35,1316d3c764896797c1eb6f2822cc747153718689785ad7375403394f302e326f
Q7U326,2.1.1.35,cc4701876f82b179f6bd7a9b6bfda8248b9c332c4797be50540510485e8e9415
Q8DD43,2.1.1.35,9feba960b59a5f5da8d4c830659dd19310d0ccbe838bb4baad25e33d2b2fc493
Q2UM19,2.1.1.56,53872627ac2c12c39be47b9fddb80d9f8c8ab96799a2a03b8d4e3eec7735bbfa
A5DDJ4,2.1.1.56,b4ad29851b7f5696f0ebbc8122a9f885a7263acbcc2d3796cdb63dcef0e11534
O74880,2.1.1.56,2b418e936c3a866c1c5275d9c9f4e652881d133c1cc7c72ec1379be288cf7aaf
P32783,2.1.1.56,371043c1c16b60e4e27af480e6e4b14cfa5b1b718762684193b834cdc47b35ca
Q28FT4,2.1.1.56,da72bd4a96df8abbbc75999fa2e7a9b0b14c8c52222ea32ef116546b843fd78a
Q9XVS1,2.1.1.56,1dd6af51237d96f56f106e030f854697a05024e6667963527e5bb32fdcff16f8
Q6K833,2.1.1.56,82941ecbcb650ee4cefe78a9809b58dce798d5020e1a2771275d8ad9b0357ea5
Q9LHQ7,2.1.1.56,f42b42468bc1677b10c42cc672643c75953f122966cd92cadbea5bff485aa851
Q9VJQ4,2.1.1.56,47f98448d227a19bb072f2a4fd2f43f19c848dfe9917a3d4e8598d128d637461
B4EUU7,2.4.2.22,1b45117a728eab398030caee57a6124bb36a1c25c852b513819f8940fdc3df8b
Q89IM4,2.4.2.22,c39e7c2fca7253f9e292e8f93944e9c0fdc302f86650e52889a5513bcd6512dd
A8YXG4,2.4.2.22,7b4117ae331cca952af197b73bbeacb83b670d1bfa939d19a864feb456a04d2e
A9WA88,2.4.2.22,f3fedc7962c686a09afadbd17255e9dd7cee5ac76e019d785518a003a00aed2d
Q1J141,2.4.2.22,9b60f6465685a9807d507bba4bae28eb0ab67a9d51f336136b501cf0ead18486
C4ZA66,2.4.2.22,09425588865dc56b0a6f635f0a3a0e54ad39ff9b6ca149ada44429af18079f04
P51900,2.4.2.22,81c2948f5fda676c4065b5e7d1fd85c5d571673bf00d7cbb15f1306ea17c14bd
Q48QC3,2.4.2.22,3654e1a27a7d5ccb4fffd92d3ba5a65f7ce68f8473a109bc50f6773c2ca92f4d
A9VHZ5,3.2.2.9,74934ffd5d28080f48549b24f5f2556c9487660b193b2f5ea918f5d3aab77292
C6BU87,3.2.2.9,5e1e587624953df87bfcf5a2dc776856f772bc1d0c2c007cc84c8a06d157d7eb
P96122,3.2.2.9,9e7feed3274e857f01b7e8083811a41b289ac367ea8f74ba80e8201ca70c7ecb
O24915,3.2.2.9,d6ef156c90cd2fece00ea40670ac076a9509c70cbb6c091cf6e82c6d27800ae8
Q1LTN6,3.2.2.9,78811f1c5e4b8dd24e93617135e139e4027c0cff0fe9ed16bc61a250aac06aff
Q89AQ7,3.2.2.9,4e00fc2644ac66ed530f537c36af67c896576cc0249f1d3da6e598fcac4a35bc
Q92BL9,3.2.2.9,e90a1c013333df870ed91db0bf759870e998a97d81d73e9add71c0d1ead6f952
Q9X0L3,3.2.2.9,f7e40b0eefb014a90634d7f925a38e44ea248a1239ef5da18dc0aa96a1f88d35
B1MEG8,4.2.1.51,d86d3a5c790045a38b4dcbbc6b9b4062201ba434cd4d40dbc11a70e76fe2c927
O14361,4.2.1.51,27d491e146dbd6b2527e59f23e935bb786945624581b5c718749066b3fde0ca8
P10341,4.2.1.51,768effb5c35f772ac7f325d8a38b69868ed1b9540004381de626b6e4e46a655f
P21203,4.2.1.51,0d5c44963d66ca4015d9b629dafc501cf55bb4fdb054134e5e40dfc5fd574ba3
P27603,4.2.1.51,d34a1a290930ea745cdad53705de575fb1ca05d2b9b4dde7531761ce040334b1
P32452,4.2.1.51,6d1db3b09878202bcf4046772e9415d1a31088d49c4665b8d68e26ae7d27cdbe
Q8K9F8,4.2.1.51,e7c4610616800f6652d5627acd911bc7626b55c400da9dd5d161bc6240ecd052
Q58054,4.2.1.51,8228c0998e0f613a450b0a14d3a8a26918e0e9ebef60708e7d2f1c3c66da3367
Q9CEU2,4.2.1.51,3e9aae3db529ac823c9b3cce1848959e7140136cb89918a26934b1fb48642253
A4TK48,5.1.3.24,ad768025be7dbeb2fdde3fa5b38a015605343cbd7d40a4edb506d8793d7c0084
Q9CKB7,5.1.3.24,5a467db83449efdae754d91b189bf379530947814fd7ea1f30b574437cdf2e98
Q8YBP3,5.1.3.24,af470d4b28214d91eeb400f9070b2c9419da5445eacde1c4060a1106b20aea42
A9N6P2,5.1.3.24,6b341537727b710a80360047436f23f1166ce4743ab35ce2fd8696a129903e21
Q0SXL5,5.1.3.24,7499fe94229d76815da702d5ec85f2dfd1b86e2afc61723969695e7e4e099ee7
A5F7B3,5.1.3.24,532fbc87823d63da27bb51198898a7b0c71f5ec9f3b2435122585dad77a984da
A8ANI4,2.7.1.100,4882135e1d1435e3e0fc623ed1760bccc776c147f98239544d155ed7c79d2c3c
P0DTQ2,2.7.1.100,2f944658a21c47b0dbc3ad4ca8192b96ffa1f0b80262a8a2c74385144d7e9889
Q7XR61,2.7.1.100,aec824171ed5923b74c9e3fdda2acbb7a04942da0f82962ab9131879d0da59c6
A8ANI0,4.2.1.109,2b9c5773a54ba9029e94bb7020b039df8df7355d02805d1a2a8d2e95a7aa2ac4
A5EES6,4.2.1.109,4ccab7f4b0a689d3a9d6d10df0930e1b757616c6c32c5ee1fde894f0936ccbe3
A7HU86,4.2.1.109,13e8e7c0a85903585b9acfdac54c518dc0a2fece2a724fe154fd51f717bdb5cb
Q60AP7,4.2.1.109,ecd3aad3466883a1115e5bec65bb126e28892dbbaaa36e5d4e91384c9dead2c2
B0JVQ9,4.2.1.109,b70a9c1ce725fda51491779186833432f991b0019d2ef39596da5980cffb062f
B0SII1,4.2.1.109,d30af437a48a061846ec0a68c8acd018fd4ca9dad6da7a79b3bb27081ec3e080
B1XPT3,4.2.1.109,62cd1ac0178ddcef035403294d8a584a89ab5908bbf167dd1798744aae726dea
A0RI44,4.2.1.109,6257874e40a49eafec752166a6c314fe572e4ecd4627d0b56d55ab6551ad075b
D2VN51,4.2.1.109,aa7240a8226aba63ac369451174fd6038f9bdaa03a5b1517b1b41ff7b9f509dc
Q0VPK5,4.2.1.109,823cb8dd5a8483cb133cd7d6ea500205adb472671ca482ebeb7c4a00416ec75a
Q23261,4.2.1.109,33cf536cd88f1c182e7fa448464186c3bd51f4ffc4dd5c5fbf5d353c13f16674
B4M1W5,4.2.1.109,44e0eab875abb807b26488de9c6a47baf9c620292965cbb2ca00f5062c847206
Q5YQZ6,4.2.1.109,122b732cfac201766f3ec57f38381140aab53c46931144800f34ea2e7ac6b251
Q6CMZ9,4.2.1.109,e9c52d25859d1ac9a4df3a5ac0aa83213413a527948013a797d3bf4e2a571b66
Q04NC3,4.2.1.109,2b5a5f5f4975a014cb7ad0d30880dbf6794a74ee6880cba5e516ab2eeb2b972a
Q9HE08,4.2.1.109,847facaef6084e4305551d432552569b0c856f12fdaf48f43f462c4d597f5c58
A4TSE5,6.5.1.2,c50ded8141f24c61b536c1016b35697785eab2e866949e9552f135393e0cf76c
A7MQB5,6.5.1.2,94c407c51c750ec2867e4cc2b70fb652c92dad2dc6c2fb7118314531590692de
Q3K5E7,6.5.1.2,22bbd56ff6b2e2cec10a74c2f2145414acc2226cc0c3222d0660143cd3c5e1b5
C6DJC3,6.5.1.2,61137cbe6b7d09132b9b675bd78c4215fe00529c0b5e0bb41731df072e044e66
Q058C9,6.5.1.2,37f44d5be173487e2e6f400bfc689dd91f07b1380d31eed9cd08323be960b1cf
Q7N9N4,6.5.1.2,cce406b5dd0b0868c4225b8f2b05792cc01c66052021be7f64253c319fa49264
Q8D2B9,6.5.1.2,4a7a1d933189be48ebf6885631a2d994a08e115fe966cc1697171cae4ef61ad2
O23240,1.1.99.39,341f168d76b9f28e3e71f2576ca7029032e17a5ecfc5ccb220037c4f63f94b25
Q9I471,6.3.5.9,179d408d7792e7c6eaff2ddcd2470cf8834bf59fdfc85e51d46990c6a3f326ee
Q98KP1,6.3.5.9,3715220b7a68d99271a1b0c4ef49a133497a22926807a2b05cfc32481026386d
Q9RJ16,6.3.5.9,5821275b0ce20e2df3de15fa6446b2427f7ac003805e236c41158a153d9b8435
B8ZP35,1.2.1.41,7fc137c5988f856261cae3d901a3d4f8825ed953bfbddc15b0b61c11a6a1d1e5
A7GVZ7,1.2.1.41,0af68204f8fe8beb3110bb8d3c86e3650c1c65da87eb5567fb4fc8354eccdfda
B9L9A2,1.2.1.41,219288c578b7ba1480fffb03ccd7cd842c607c22190c68db893830f2acaa4b2e
A5CZ28,1.2.1.41,329ef9bab71f8cb8d40f1c70f98bbfa4d01eae00e8939b65af00cdc85e4c060e
B2S2U7,1.2.1.41,da8eaf0d1fd86b252fd772660a9f50887e87972a89bbe11c30e0918590dce2a6
B4U8A0,1.2.1.41,5f235356dfa6176f91c0427bd6465c37cce01a765ff93c2c97c7219dd38ea2b9
A6VZ85,1.2.1.41,4f4cd1635163049564a72b2b332296b442ad185202bd8402955f781399deebb1
C5D2V2,1.2.1.41,6e21de37e8d37ed752d98536de3cb40385bdb5357ae00847497f32e1db3144bf
C0R0B8,1.2.1.41,371775c4b2703a270aad7afce7e842b15ecb7d6978f07f8a1749b16ef99ce5f4
P53000,1.2.1.41,d42ec45bd493964e437d123280b86fe907a034a1f32423a23f371ebdf0ba903f
Q73XR2,1.2.1.41,103a2d39fdb70caa4e071484afae3871be429c1a18f7b43e8349b51780de73e1
B0S9A5,1.2.1.41,ca33ed3c77bffb23c17495d91e302aab5046ba077f0b20ec16055f064e4d26cf
Q7VI05,1.2.1.41,0f9add78cde68c0a5b6a43144773cd68197a77b785cce5e34596dbc62a5913f3
P54885,1.2.1.41,79d057c131c9c60de18f528eef5d74f57579453eb7c6fa4169d8e860f7cd9c7d
Q9HY65,2.6.1.87,b683d3d6d531cc58b95ec5ec7235ae8b328725ef3c9f2895a3bf74c2768975a0
Q4JSV3,4.1.2.4,fb0b68559a7e5d3b2d671f35a39ba1f09ddce1cc587b6305348a2dda25a4565a
Q6A8F1,4.1.2.4,622a37d500f4deefd88d13eecd4b13eab7515a240b2374b92efd6cc37159e826
A2RK45,4.1.2.4,3944575a284cc11f037a50b10c16a00930c6811ccd383a816f654dc7b5f72f57
B1YB76,4.1.2.4,a062be88c142800a5bb95a2e820468e2f0ffaa10d8e9d6dae8a7a64a653404e4
Q19264,4.1.2.4,e219c519896d09e59fc73d41fd27a9a2c68b6d8cba8cfaf83b9f24ff365ad82c
Q6NJX0,4.1.2.4,bce5ecde2b64cbd1a124381ed058ae9d72781bca0ca80ba24b6459e4f850f68d
Q5SJ28,4.1.2.4,6dbd19aea827c1ed262dd035c269294d03c9228f8d48fff9d9f6c8931832878c
Q3A247,4.1.2.4,42796afc9ec4771e9614a84d2a4a24bb5b5e2978d8fa11fdbfbb0159bb93e9c5
Q97CC6,4.1.2.4,aa65212fe924b707fec388f738ae146b4b059158d049f596e3dbc48955cb2e28
A6T962,4.1.2.4,0478dfd3582d902a2e33aa239b54630d58f7824973b5455cd0a3ff704a6d8173
Q5UX95,4.1.2.4,13e8bfd9206c97156cf84cc5f1a70689b87f3f69645b23e20b046a9140ee0a70
C5C9E5,4.1.2.4,640cf0e012434d38d587a652b364056828de26ad2f19659e4c37cabab1c54b71
Q6F0H8,4.1.2.4,87cadd68b0b09496eea7aab9a8ec82a143295952205dacf27c4d736040dcdb86
A1RH87,4.1.2.4,776178a6c1fddf030fb5b5847307685232b9839f83b28681b2d59a43d7b8de6e
B0JK91,4.1.2.4,398a73a3145063b91b1f8cbce5d66293ff9c7497cf312341009735eaeaa793d0
Q91YP3,4.1.2.4,24a50742312253cc0cb178cbd9afbaddb9489d3c36e1e7e003f2a83cee4c960f
A6UCC1,4.1.2.4,659fa2ac2d6222ac91c35d1510dc6f881e14e94a0560bb2b7a88a00002ba1e47
Q74IA4,4.1.2.4,0fe30bbc786201c5a2667891099f86877b71edb1b21e488eefd5295c30a2e8d1
Q9Y948,4.1.2.4,428da1c4d8d7e0cf5b2f76c69b7c4d6046c28e9142d2b22af84378d783150af4
Q89ZF2,4.1.2.4,8262d52b6c0f38d0fd28bcc52334fee629383fcdf22a5ff03960902dfae1ed14
P47722,4.1.2.4,bd8eb6397f73c7185c7ad89eeb5b650d2851d59569a9a683d466f09792db30eb
Q73QJ5,4.1.2.4,38ae7f568b7e685bbac915692f6d2d3debd8704a17dd43e3189fd4e8772af4f4
Q83HC3,6.1.1.2,f3a43de182425a78e42ec83851f1fca819a734d29f57740d4882e78798b61235
Q7TV34,6.1.1.2,ac62162f70fa96daf63791e7c047f12eb0f479136eb06ca3a0c41b3a6f8422f7
Q9HN66,6.1.1.2,bee8b61820e895950d7157d7167e384e05c38c432d41695c6c62fcb7d6d4d961
Q978Y8,6.1.1.2,dbc8a59462847d407a1cbd6b1ebb1b8508431ced40ac727950fa5b4d1300f30e
P04803,6.1.1.2,80d15cac46fe4cee62b8bd09feef5e466b21552f89d4c52793bb6af5d7c09599
Q8ERU2,6.1.1.2,d89411bad95dca238d6f6e3bb700f2c6c0169a7a65bf2c28ca3990fbe40c411e
Q46127,6.1.1.2,7f7a20dcd7694ad603298a099dfa110a3391510122704b8f94fb2fd38c29e3ef
O42875,6.1.1.2,122bfcf9d7885606202ee310904369e290609133fc10bdc2b4b7810aa6fa6cc3
Q86A90,6.1.1.2,416eccd5e8e904f356cd197bcab210d9fed8f4f9e1b166a5368c2c22c00ad4b3
Q83JA5,6.1.1.2,ec17cf183e07046c43720a84c1da368edd5d48bf972e6f8b1b4c2338b0303287
Q9SR15,6.1.1.2,a1a1d3a612cacd020430f4311b5cec09a5f10534f0d5aa585c32f3d2a1c67bba
C0HKD6,6.1.1.2,2689c7240ef3f1cc40ff88178c86170fbac405e663b2a431951e46efd1f2ef06
O28579,6.1.1.2,6c5b43a5298fa58ed7d4b2cb3127b66c7642db65ce967b1fde5ccbcbb0606dfd
Q9PQW8,6.1.1.2,b634aec40add71d461599dc328606a6a4ccf3ed2c761c93f3927460947791105
Q9RWV7,6.1.1.2,b1e04c7107eba395dc5fe7329b2348b058b4d2671a797df4f4256fbc0677473b
Q9UY11,6.1.1.2,9b66d618f61ac949cf2a0a46d086c840c88d59c2881f883d5242d0af84b9624a
A1RVJ1,3.5.4.13,0eefae938f2266fcfbd9e066f4d8be1363e7d8a55bbe1be262164e083a0b45ad
B1L7R6,3.5.4.13,31fecb4593b462c7317bbf3ff3d2ae9bd397a27200d7e4a361e6c2a8b7f840a3
B9KYK0,3.5.4.13,73696c14cff4b8e724c642edfe0539412d771b797a71b815065de4210d30d669
C5A430,3.5.4.13,a2661bfe8a5f00f48caa2981a0e6507a329d491ce7f20814f2a234c6a19b90cf
A8A906,3.5.4.13,7a862127408d7bae919d0f2a61a40af98105ca527cf7b2c294469d9173980b2b
Q2RQK4,3.5.4.13,b98cde41c51173d76f074f3eb0e0ff516656f62a0b03bb35e63db88fcc304de2
A1ACS1,3.5.4.13,e1b30596948402f7cbed782160a82aaaa93baf285ffdf0977060c8136772ac8f
Q9HKK0,3.5.4.13,fb7588bda79043d7d00b709202924e4feb5ce3a7690033b1616992dd3f425ede
B1YWF9,2.1.1.201,2d151494495df29701a158f21e961db6ea9c4961241d734583c2464ab7592876
C0R2Q3,2.1.1.201,adfe3972666eb2f35b96520b83b3513a9057a8c90904c629037e56eed19845bc
P49017,2.1.1.201,41baf7e3a4e7d54f2d86ddc0f38325550029ac6e604fc451206405172e62fd27
Q6ANL3,2.1.1.201,238a7fd62631dbd98e384ed97f0bb04d9bc72ce350266aa87686ab38831e7c9a
B1J2S8,2.1.1.201,2da1ffaff754101125e3e15b61652043c4c06c0d061ed0f348c6a3204a2f090a
Q9JPD1,2.1.1.201,0d0a74d81495b87e2a501cb7ba483d52e76a6f17b07f1869089262eab3ff7d9e
Q68W57,2.1.1.201,aef63553187831dc5ac4ca3b813210bf60cdb5a132663fd45f7452efe04e612b
A4X981,6.3.2.53,81313821d02c74605cd446f838f5c642079cd4149b941273692d8715c8901718
Q4UWX9,6.3.2.53,4db179bb910ef037daf206f34dcdd153c91d440e2b3f95ab5b2f292602f0e9ef
B1VRH6,1.2.1.10,7506a95a6ab714c9c95a845d2e98f533125e0c0bdfef5f00501f6c5618dc157b
A0PR19,1.2.1.10,66abc01b187824dac82ccf7c6f5d3cf95a7a637645611c5431e57167107517a9
Q0PHY0,1.2.1.10,1c2baaf22a8ba66a1861557f286209ebb30674a6e26d72da252c3e0ffdca668d
A4XFZ6,3.1.3.71,bd24909e6974045dd11ba3ceebb4e14b723b7f135388faf1b34441c707e6eef1
A8F5X7,3.1.3.71,fa540b7abe82a8c54cf1c6d67b5cf9b1c5e40d787e0df8e4ba6e8e02b3bc5906
O06738,3.1.3.71,5994fd04468a0b90e3900c08fc760de3001d085f6a8896cdc6148d964db1d1f8
O27250,3.1.3.71,eb5b1cd7df2ec3f21718b70e8be2114c5ac88c23ea2baf1d640b1400e2cec1df
Q3AD96,3.1.3.71,bec612cdb636b5f776cd9722d78f91b3e43b183589d86e749fb79c380f76d516
Q67NP7,3.1.3.71,ba8cd3fa9c9840dc5c5106d9d75a1765f47a1f83905b7534ff8ba5b7ca88d102
C1D1F5,3.1.3.71,2a9d6754184a17138fb9a0a6751fec4253f9f5ab676bbd12e46bdf8add5643fd
A7FPH4,3.1.3.71,8db65275be6503c706329b1cf430034d1e0221ce077d3b84bce4feee13c96ba8
Q8R8M3,3.1.3.71,c8528a85d7d0c5f201985a2f7472fc69b87922619378f459639e34dadb2e48fb
Q9HIA9,3.1.3.71,543a352fc438c219a7ff6b65657204be88abf95279a3cead491e32e62b8a1a42
Q9F3E6,3.1.3.71,b61bca5cc2e5ba8d7dd524a20bcbcb7a099604d72c455990be8370246e0613a2
Q97AK6,2.8.1.4,457836c091cabfea7735adc8307d58ac76ad3244ffa5a8826828befcd4082d59
O29382,2.8.1.4,35fde3cc854fbaa799c3ca80a7bd8cd385ae6d49089d8c3082cd4b19b729f094
Q83CD9,2.8.1.4,9623d5aedae97625e8d524763c2a7b635a1d8680a27c3bedd4896fafec84910c
B2A8M8,2.8.1.4,859ffd0ea524849c522d6be027702d1e6c2b2afef140656f1932694fb411de0b
Q3KJG6,2.8.1.4,f2f15a34e7c60c26b5b35ad173ef184b6a09cd483a1981cd4e1f7607bcffd6d5
