Entry,EC number,sequence_sha256
P59698,5.6.1.7,9da4472d93af042ac1294b8ad95cb2be5368bffbd8a46c8e49b1a3fcbbd5b783
Q58434,5.6.2.2,0dc6e8addb9e35a25ac29038afbbe2966b64d1cb3ea122e88f1764bf4a1e3499
A3MSA1,5.6.2.4,1a8d75033604d9c14b3cd240f87eda16673d805b73ac713d6ad030cdab738bb8
D5ECW5,5.6.2.2,48b53fea3b5b97b0977cc90c084c07400cbd898e6b4e57dc3eed3f2b887cb99d
Q9X9Q7,5.99.1.4,02a6662d50813830fcc3818f59d16bc0e840bc02c13cdcc441427db75870d5cc
B1L3E4,6.1.1.19,af6d13e9b8085bc2f77256345219cd5a248236e2b58b8258cf0184530dc48572
P61760,6.1.1.4,cb58ad06e45e9b270facac40cd6d51618a428b73efdcd696d82935e621756a3f
Q8R9C7,6.1.1.20,6be17b0e10cb25ad36915cc85fb83a4efdb1cfeb317390787b966f9ae422bb91
Q8EG64,6.1.3.1,c6e8d4cac957144762ac3c9a5ba1d25afbe50c59e23587d9e511988694e2d29f
Q838K1,6.2.1.26,00196d5789ecc98dc808a02283ca4076d733e85fe7139eafa6bc2d17472f4a9a
P39518,6.2.1.3,a6fd55d59ff0f72ed41fc5478148c4c1078e58835344e0c912cd50d98ac274fe
O54075,6.2.1.12,3a31cb128f44d8b6df842659da543b8e8068d18063dd873a02ab528073b6a72e
Q9USQ7,6.3.1.14,62687385f850d3b8a48a37e367d2688b7176d330afee645247b77837caeec6c2
B0R6W9,6.3.1.5,ecf31e4b55446fac8d5dd9f30ed204d9aadf8ce486d1c3730f85eaa12375b829
I3R584,6.3.1.11,23475fe59bfd0bcb588e3b989cb9a93b8798fbaac8e6e6af9cd115695956a5e2
Q3M5M3,6.3.2.2,92012a3bb88017699976623356f48128056313554836259940a4665b23c0262f
Q73JN2,6.3.2.4,b72985a4d33dac8c5e37bf301da14fa4259a6218710eb3d6ebeb83ad00fabae7
Q4FPK6,6.3.2.8,31199d7a6aa643e22dc02c3fbe99e743ee467301e846272469b9383a663a9771
B4S0P6,6.3.3.3,16907e2590d2a4535289695cb502ee47163154ae42d7875a409d37f93b70e20b
B7GHM4,6.3.3.3,54abf309acb11599b247c11c1220949383b6918b15f3698d519e1645b38c9fc6
A1VY27,6.3.3.3,e354252d0440a351d532cd463275605e004beb06ddeda4798f8f27f9d3e9a25f
Q607F5,6.3.4.19,902c8485c6f3e81e49804a6cebd8481d2f4ad60a0a8700e3e6a563c0f62290d7
Q2GC97,6.3.4.19,9640cd792e43574aefc429c86ead374a79a08bb62e35c037ae1f4014b1a6b33b
Q9KGH8,6.3.4.19,fa4b0a89dc3889f87ea393a43d8793b433bb69ef31773df8adc272b9d3189996
P54420,6.3.5.4,cf14a8cc5b2efe15b8ec0d7f2e280331377deaf015549d2e599f10d6bde6bc6d
O08317,6.3.5.5,2f255f1f0eea41e3733629067d2bb33b1f90e7c0898c739a445b88adb08ff453
A8AC69,6.3.5.2,a0e4651741c6af5cf3859cc9e563a88bd6af0594e2bde26553ab37406c3a954d
Q8RM04,6.4.1.6,b9ca8c0f0b763d28224abf983fa127def49daa86150581782b332fe7d7e1265b
Q5P5G4,6.4.1.8,2811e04dc05565a6ccae6e3adb99adf29e7a0f344e298f2169a3d8eadecde7a7
D3DJ41,6.4.1.7,aec46a6f29c13d5487d63e6025478f090be26e5d5b944a851ee82dc6b0e65267
O28837,6.5.1.4,c5b8eff658d3eb93acf51c2db38877696dd276230949bd044a5ed5ae3286767d
A9F3W3,6.5.1.2,d40cb1cf1625a21495c76386a3ddca3d328422236fb5720e78ea15975021a7c0
Q4FPL3,6.5.1.2,4b51159f52ae828b1239613f74eef4fe982732c4cbc9e0cbfb7f07b06bff3879
Q9ZGE6,6.6.1.1,ea77ea87988ccee432a593c8591df6eeecfc2d3682f64955fdc99fb60ee9538f
O47478,7.1.1.2,09281ce480bd7157e76bb2c10441fb6dc9fb3853506c3bce148acff8f31b319e
Q34944,7.1.1.2,5ad7e3669898570511b32cf1a4ce3833905d0b318e9f0ba14e60f35f416f39e2
P48925,7.1.1.2,b744b0762004214cb2fa86a01d55c5c3b768c63981df61aed318d0fed547de12
B8H363,7.1.2.2,1926425ce8dc248cfcab95e68b3dd93188e4253f06abf862fe996446e70db3ba
Q98QB7,7.1.2.2,5033da7fe8ab075d5d67a6a0c5c36ef1f66f8ce7e20a6d408b92a6a1375ca9cb
P52607,7.1.2.2,a98bbb1e50423026417f142c053c219a5b682659fe48ea8c6edd7c8a5f780207
Q8KDT8,7.1.3.1,9e0bed0c04b51d0cdced1a5a3660bf21e224a560863b871726824ae009755a19
Q8VNW3,7.1.3.1,cfdae2bf51a7b8b09692de5722dc0052cb3febd966b7f6f8d9a88be39ed97c88
Q8ZWI8,7.1.3.1,35bbeec014a7cae838cd5400a8d247dc154dfc1f4d26f9014e37b6a08bd5ad68
H6LC28,7.2.1.2,ddbe3673da69772e3f005ebf6bed89d885a8a60102670bec37ecd1a76cf8488f
H6LC29,7.2.1.2,825fcebb1d05ef937c67f712189980692050db94f8e1b918b2e939d424c18626
Q67ZF6,7.2.1.3,b3d49be41fe84544c23c7ac558538ab8d39d58035a3b397fcafc40f0a1020eeb
B9DFX7,7.2.2.9,793e356ae1d586d85fbf03ef507d3bf2c5c9f8b253393cbee1ca90ca1ab74dca
Q6FFL0,7.2.2.20,8e790b88fe8e6d90d99c72481b493462c8e62789091aab5e717a2f2c9608c629
P37278,7.2.2.10,de64f6de92308a3e8578857b79a9e101a99bc114f60dbdf527e4b9d23acb1015
Q3ISC1,7.3.2.2,79042cd21f4aee48ee26e8a9614a25530ce188e2dfd897a36ae8133f989a4e23
O66674,7.3.2.7,324fe9353e55a97bec5d486a67bbfefa32c9db2a33f6490fb50c4965420ca325
Q6NA00,7.3.2.2,a06760a2793b16bdeb285b4093b5c7ae906291646a3547733074a16dcb184a96
A6TUN0,7.4.2.8,a5b65b91adc4b7a67469f92777e922e602180fc8a006f8caeafb01a36e3a12fe
Q85G35,7.4.2.8,818a69274b1251a1b34c3a6eff1b56124babac01b6c909f0c2229c3539cee9c0
C0QZS7,7.4.2.8,5c08cb41c2e3447543e5b1fe5ab76f3a24de7a1be1dc271520b516356b4c099a
P42954,7.5.2.4,31350b02b351b8ed3828f35119d13c4cc08560dc33833abdfc010af90a85c6fe
Q9WXX0,7.5.2.7,5ad56ec05faf6c9849c6263dfe29a9520b0a72d6911b13c308b36743e87040a1
Q831L8,7.5.2.4,3d6a04c547791626830ec533b79998f8906f76513e8b460a3b52c309a015a388
Q9C8T1,7.6.2.5,53816066871b91730edfb7a89d7b4347516ef990bc365a05089085c1100c6869
Q0A808,7.6.2.5,2a9866ac0a11582fe7212e27ae0419272e1da752fb741365d50b104a700f2976
Q28VL7,7.6.2.15,3c26e3fa7d2b77b95af5556b1a4633c262b5e5f20e7f680897a2e1e682b9b283
